year,syndicate,managing_agent,syndicate_cob,harmonised_lob,aggregate_lob,gross_written_premium,gross_earned_premium,gross_incurred,operating_expenses,gross_uw_result,net_uw_result,unit,currency,gross_loss_ratio,gross_expense_ratio,gross_combined_ratio,net_uw_margin
2025,2987,BRIT,Credit and suretyship,Pecuniary loss,Casualty,48470.4545454545,40495.4545454545,-15446.2121212121,-11464.3939393939,13584.8484848485,5410.60606060606,1000,GBP,38.14,28.31,66.45,13.36
2025,3123,Asta,Credit and suretyship,Pecuniary loss,Casualty,185707.575757576,28011.3636363636,-12219.696969697,-8185.60606060606,7606.06060606061,3297.72727272727,1000,GBP,43.62,29.22,72.84,11.77
2025,33,Hiscox,Credit and suretyship,Pecuniary loss,Casualty,60300.0,64631.8181818182,-25562.8787878788,-25337.8787878788,13731.0606060606,8394.69696969697,1000,GBP,39.55,39.2,78.75,12.99
2025,3456,Asta,Credit and suretyship,Pecuniary loss,Casualty,13485.6060606061,6488.63636363636,-4383.33333333333,-2395.45454545455,-290.151515151515,-596.969696969697,1000,GBP,67.55,36.92,104.47,-9.2
2025,3500,RiverStone,Credit and suretyship,Pecuniary loss,Casualty,-87.1212121212121,600.757575757576,-35997.7272727273,-362.121212121212,-35759.0909090909,-23678.0303030303,1000,GBP,5992.06,60.28,6052.34,-3941.36
2025,3623,Beazley,Credit and suretyship,Pecuniary loss,Casualty,12109.0909090909,15108.3333333333,-6107.57575757576,-13263.6363636364,-4262.87878787879,-5265.90909090909,1000,GBP,40.43,87.79,128.22,-34.85
2025,3624,Hiscox,Credit and suretyship,Pecuniary loss,Casualty,1150.0,1153.0303030303,-360.606060606061,-470.454545454545,321.969696969697,-1012.87878787879,1000,GBP,31.27,40.8,72.07,-87.84
2025,4000,Hamilton,Credit and suretyship,Pecuniary loss,Casualty,22795.4545454545,17409.8484848485,-16353.0303030303,-4864.39393939394,-3807.57575757576,-2673.48484848485,1000,GBP,93.93,27.94,121.87,-15.36
2025,4242,Statera,Credit and suretyship,Pecuniary loss,Casualty,29946.9696969697,12800.0,-7333.33333333333,-3843.93939393939,1622.72727272727,-342.424242424242,1000,GBP,57.29,30.03,87.32,-2.68
2025,435,Faraday,Credit and suretyship,Pecuniary loss,Casualty,1445.45454545455,1518.93939393939,-956.060606060606,-490.909090909091,71.969696969697,71.969696969697,1000,GBP,62.94,32.32,95.26,4.74
2025,5183,Asta,Credit and suretyship,Pecuniary loss,Casualty,18.9393939393939,18.9393939393939,1.51515151515152,12.8787878787879,33.3333333333333,33.3333333333333,1000,GBP,8.0,68.0,76.0,176.0
2025,5623,Beazley,Credit and suretyship,Pecuniary loss,Casualty,18993.9393939394,17413.6363636364,-9852.27272727273,-7571.21212121212,-9.84848484848485,-531.060606060606,1000,GBP,56.58,43.48,100.06,-3.05
2025,623,Beazley,Credit and suretyship,Pecuniary loss,Casualty,32293.1818181818,28813.6363636364,-8701.51515151515,-10273.4848484848,9838.63636363636,7986.36363636364,1000,GBP,30.2,35.65,65.85,27.72
2025,1084,Chaucer,Fire and other damage to property,Property,Property,230578.787878788,225237.878787879,-73106.8181818182,-69269.696969697,82861.3636363636,47768.9393939394,1000,GBP,32.46,30.75,63.21,21.21
2025,1183,Talbot,Fire and other damage to property,Property,Property,333668.181818182,318834.848484848,-123740.909090909,-101797.727272727,93296.2121212121,52021.9696969697,1000,GBP,38.81,31.93,70.74,16.32
2025,1225,Aegis,Fire and other damage to property,Property,Property,538965.151515151,552195.454545454,-116079.545454545,-175643.939393939,260471.96969697,201558.333333333,1000,GBP,21.02,31.81,52.83,36.5
2025,1274,Antares,Fire and other damage to property,Property,Property,83106.0606060606,38306.0606060606,-47036.3636363636,-18868.9393939394,-27599.2424242424,-4863.63636363636,1000,GBP,122.79,49.26,172.05,-12.7
2025,1301,Inigo,Fire and other damage to property,Property,Property,273274.242424242,251448.484848485,-100821.212121212,-70804.5454545455,79822.7272727273,46182.5757575758,1000,GBP,40.1,28.16,68.26,18.37
2025,1322,Asta,Fire and other damage to property,Property,Property,45366.6666666667,45434.0909090909,-8624.24242424242,-14261.3636363636,22548.4848484848,7205.30303030303,1000,GBP,18.98,31.39,50.37,15.86
2025,1414,Ascot,Fire and other damage to property,Property,Property,366801.515151515,373603.03030303,-120600.0,-120161.363636364,132841.666666667,66372.7272727273,1000,GBP,32.28,32.16,64.44,17.77
